state,district,date,pincode,demo_age_5_17,demo_age_17_
Odisha,Kalahandi,2025-12-31,85030639,137,1070
Odisha,Kandhamal,2025-03-31,4572269,219,1739
Odisha,Kandhamal,2025-07-31,1524013,324,1874
Odisha,Kandhamal,2025-09-30,135638846,226,1825
Odisha,Kandhamal,2025-10-31,48008015,157,531
Odisha,Kandhamal,2025-11-30,80774657,139,718
Odisha,Kandhamal,2025-12-31,107441857,133,821
Odisha,Kendrapara,2025-03-31,9050573,521,4086
Odisha,Kendrapara,2025-09-30,229303033,248,2313
Odisha,Kendrapara,2025-10-31,76940000,149,623
Odisha,Kendrapara,2025-11-30,110881086,158,777
Odisha,Kendrapara,2025-12-31,146322824,287,1249
Odisha,Kendujhar,2025-03-31,12128543,978,6236
Odisha,Kendujhar,2025-09-30,244037807,378,3264
Odisha,Kendujhar,2025-10-31,100028289,194,971
Odisha,Kendujhar,2025-11-30,131875450,221,1209
Odisha,Kendujhar,2025-12-31,181905415,296,2017
Odisha,Khorda,2025-03-31,11272422,587,3526
Odisha,Khorda,2025-09-30,302157927,317,1802
Odisha,Khorda,2025-10-31,125547965,122,652
Odisha,Khorda,2025-11-30,193921829,226,936
Odisha,Khorda,2025-12-31,230776280,249,1228
Odisha,Khordha,2025-09-30,150392884,21,474
Odisha,Khordha,2025-10-31,57151803,7,149
Odisha,Khordha,2025-11-30,84215794,6,237
Odisha,Khordha,2025-12-31,119559904,17,311
Odisha,Koraput,2025-03-31,6112233,315,3273
Odisha,Koraput,2025-09-30,180295585,485,3862
Odisha,Koraput,2025-10-31,60345090,108,683
Odisha,Koraput,2025-11-30,82509196,151,807
Odisha,Koraput,2025-12-31,132917691,235,1388
Odisha,Malkangiri,2025-03-31,3820316,323,2064
Odisha,Malkangiri,2025-07-31,764052,140,1870
Odisha,Malkangiri,2025-09-30,68000711,246,1602
Odisha,Malkangiri,2025-10-31,24449632,144,319
Odisha,Malkangiri,2025-11-30,29797978,78,407
Odisha,Malkangiri,2025-12-31,25213866,44,286
Odisha,Mayurbhanj,2025-03-31,20440445,1039,8496
Odisha,Mayurbhanj,2025-09-30,388358242,555,4719
Odisha,Mayurbhanj,2025-10-31,148377349,369,1422
Odisha,Mayurbhanj,2025-11-30,230897900,408,1952
Odisha,Mayurbhanj,2025-12-31,275565930,418,2443
Odisha,NUAPADA,2025-09-30,6894996,0,30
Odisha,NUAPADA,2025-10-31,1532214,0,8
Odisha,NUAPADA,2025-11-30,9193306,2,26
Odisha,NUAPADA,2025-12-31,4596664,0,8
Odisha,Nabarangapur,2025-03-31,5348472,319,5279
Odisha,Nabarangapur,2025-09-30,85576692,352,3239
Odisha,Nabarangapur,2025-10-31,26742528,147,666
Odisha,Nabarangapur,2025-11-30,58069260,153,975
Odisha,Nabarangapur,2025-12-31,56541269,142,1144
Odisha,Nayagarh,2025-03-31,8272706,442,3307
Odisha,Nayagarh,2025-09-30,132364433,164,1230
Odisha,Nayagarh,2025-10-31,60165506,120,544
Odisha,Nayagarh,2025-11-30,84231993,119,641
Odisha,Nayagarh,2025-12-31,92504956,134,721
Odisha,Nuapada,2025-03-31,3064442,177,1826
Odisha,Nuapada,2025-09-30,40603708,142,1128
Odisha,Nuapada,2025-10-31,19152692,116,404
Odisha,Nuapada,2025-11-30,24515500,96,372
Odisha,Nuapada,2025-12-31,22217083,107,599
Odisha,Puri,2025-03-31,5264442,272,2923
Odisha,Puri,2025-09-30,168478342,216,1843
Odisha,Puri,2025-10-31,75964302,109,760
Odisha,Puri,2025-11-30,97018619,148,846
Odisha,Puri,2025-12-31,137634257,204,1222
Odisha,Rayagada,2025-03-31,6120179,333,3365
Odisha,Rayagada,2025-09-30,98681822,193,1878
Odisha,Rayagada,2025-10-31,47430252,181,687
Odisha,Rayagada,2025-11-30,49726233,143,658
Odisha,Rayagada,2025-12-31,78026331,165,1019
Odisha,Sambalpur,2025-03-31,7681095,478,3565
Odisha,Sambalpur,2025-09-30,154387703,190,1868
Odisha,Sambalpur,2025-10-31,45316947,102,522
Odisha,Sambalpur,2025-11-30,70665596,124,812
Odisha,Sambalpur,2025-12-31,112144147,134,1125
Odisha,Sonapur,2025-03-31,3068077,231,1790
Odisha,Sonapur,2025-09-30,53692121,129,851
Odisha,Sonapur,2025-10-31,20709996,68,240
Odisha,Sonapur,2025-11-30,23010758,58,183
Odisha,Sonapur,2025-12-31,48322879,117,523
Odisha,Subarnapur,2025-03-31,1534041,42,442
Odisha,Subarnapur,2025-09-30,39118331,22,297
Odisha,Subarnapur,2025-10-31,18408489,12,112
Odisha,Subarnapur,2025-11-30,23777897,7,144
Odisha,Subarnapur,2025-12-31,24544842,12,125
Odisha,Sundargarh,2025-03-31,770002,10,89
Odisha,Sundargarh,2025-09-30,191661031,33,688
Odisha,Sundargarh,2025-10-31,51573685,13,180
Odisha,Sundargarh,2025-11-30,86214171,7,259
Odisha,Sundargarh,2025-12-31,137781867,29,441
Odisha,Sundergarh,2025-03-31,16165560,623,5239
Odisha,Sundergarh,2025-09-30,287887717,290,2185
Odisha,Sundergarh,2025-10-31,120083283,158,784
Odisha,Sundergarh,2025-11-30,153952575,135,816
Odisha,Sundergarh,2025-12-31,233223219,237,1518
Odisha,jajpur,2025-09-30,4530125,0,12
Odisha,jajpur,2025-11-30,4530123,2,10
Odisha,jajpur,2025-12-31,3775079,2,3
Orissa,Anugul,2025-09-30,15182357,2,22
Orissa,Anugul,2025-10-31,3795632,0,5
Orissa,Anugul,2025-11-30,6072948,2,9
Orissa,Anugul,2025-12-31,15182257,0,22
Orissa,Balangir,2025-09-30,105850817,16,468
Orissa,Balangir,2025-10-31,49090350,21,206
Orissa,Balangir,2025-11-30,52925136,10,177
Orissa,Balangir,2025-12-31,75169295,21,301
Orissa,Baleshwar,2025-09-30,84676166,24,181
Orissa,Baleshwar,2025-10-31,37801823,11,58
Orissa,Baleshwar,2025-11-30,38558063,7,72
Orissa,Baleshwar,2025-12-31,46118709,17,87
Orissa,Baleswar,2025-09-30,756085,0,1
Orissa,Baleswar,2025-10-31,1512102,0,2
Orissa,Bargarh,2025-09-30,23809981,5,73
Orissa,Bargarh,2025-10-31,13056881,1,29
Orissa,Bargarh,2025-11-30,9984769,0,21
Orissa,Bargarh,2025-12-31,16897501,0,42
Orissa,Bhadrak,2025-09-30,79393551,20,235
Orissa,Bhadrak,2025-10-31,32513435,8,76
Orissa,Bhadrak,2025-11-30,35538018,10,90
Orissa,Bhadrak,2025-12-31,53684769,14,153
Orissa,Cuttack,2025-09-30,64045320,8,165
Orissa,Cuttack,2025-10-31,20345212,3,39
Orissa,Cuttack,2025-11-30,33153279,9,65
Orissa,Cuttack,2025-12-31,61777634,4,163
Orissa,Debagarh,2025-09-30,768109,0,1
Orissa,Dhenkanal,2025-09-30,32637839,2,76
Orissa,Dhenkanal,2025-10-31,9867219,1,18
Orissa,Dhenkanal,2025-11-30,17457400,2,45
Orissa,Dhenkanal,2025-12-31,19734544,4,42
Orissa,Gajapati,2025-09-30,4566881,0,7
Orissa,Gajapati,2025-11-30,761213,0,1
Orissa,Gajapati,2025-12-31,2283641,0,3
Orissa,Ganjam,2025-09-30,121711687,22,403
Orissa,Ganjam,2025-10-31,34228617,6,107
Orissa,Ganjam,2025-11-30,57053311,17,185
Orissa,Ganjam,2025-12-31,79102797,23,235
Orissa,Jagatsinghapur,2025-09-30,6787015,1,12
Orissa,Jagatsinghapur,2025-10-31,754103,0,1
Orissa,Jagatsinghapur,2025-11-30,2262381,0,3
Orissa,Jagatsinghapur,2025-12-31,3770608,0,5
Orissa,Jajapur,2025-09-30,19628162,3,34
Orissa,Jajapur,2025-10-31,9060178,0,16
Orissa,Jajapur,2025-11-30,9815303,2,16
Orissa,Jajapur,2025-12-31,17365273,5,36
Orissa,Jajapur  *,2025-09-30,755022,0,1
Orissa,Jajapur  *,2025-11-30,755041,0,1
Orissa,Jharsuguda,2025-09-30,3841008,0,6
Orissa,Jharsuguda,2025-10-31,3072825,1,3
Orissa,Jharsuguda,2025-11-30,5377425,4,5
Orissa,Jharsuguda,2025-12-31,4609219,1,7
Orissa,Kalahandi,2025-09-30,766020,0,1
Orissa,Kandhamal,2025-09-30,20575715,2,31
Orissa,Kandhamal,2025-10-31,5334666,0,10
Orissa,Kandhamal,2025-11-30,9906742,0,15
Orissa,Kandhamal,2025-12-31,10668931,0,14
Orissa,Kendrapara,2025-09-30,15084430,2,26
Orissa,Kendrapara,2025-10-31,6033752,0,12
Orissa,Kendrapara,2025-11-30,7542156,2,12
Orissa,Kendrapara,2025-12-31,10559052,4,22
Orissa,Kendujhar,2025-09-30,14402345,1,30
Orissa,Kendujhar,2025-10-31,8336289,1,21
Orissa,Kendujhar,2025-11-30,6062234,0,13
Orissa,Kendujhar,2025-12-31,14400376,0,30
Orissa,Khordha,2025-09-30,140541849,19,421
Orissa,Khordha,2025-10-31,51861986,4,134
Orissa,Khordha,2025-11-30,75147756,11,189
Orissa,Khordha,2025-12-31,108985322,14,296
Orissa,Koraput,2025-09-30,52717696,3,133
Orissa,Koraput,2025-10-31,12224528,1,31
Orissa,Koraput,2025-11-30,16044531,0,26
Orissa,Koraput,2025-12-31,22157088,6,45
Orissa,Malkangiri,2025-09-30,9168550,1,20
Orissa,Malkangiri,2025-10-31,3056182,1,5
Orissa,Malkangiri,2025-11-30,8404504,0,24
Orissa,Malkangiri,2025-12-31,3056263,0,5
Orissa,Mayurbhanj,2025-09-30,3028173,0,4
Orissa,Mayurbhanj,2025-10-31,4542256,0,6
Orissa,Mayurbhanj,2025-11-30,1514084,0,2
Orissa,Mayurbhanj,2025-12-31,1514154,0,2
Orissa,Nabarangapur,2025-09-30,1528135,0,2
Orissa,Nabarangapur,2025-12-31,1528118,0,2
Orissa,Nayagarh,2025-09-30,36099509,6,71
Orissa,Nayagarh,2025-10-31,9776948,0,19
Orissa,Nayagarh,2025-11-30,12785201,1,22
Orissa,Nayagarh,2025-12-31,12033240,9,23
Orissa,Nuapada,2025-09-30,766105,0,1
Orissa,Puri,2025-09-30,67683324,10,170
Orissa,Puri,2025-10-31,26322069,3,75
Orissa,Puri,2025-11-30,33090656,6,72
Orissa,Puri,2025-12-31,47380027,6,150
Orissa,Rayagada,2025-09-30,22185363,6,87
Orissa,Rayagada,2025-10-31,5355090,1,26
Orissa,Rayagada,2025-11-30,6120089,1,31
Orissa,Rayagada,2025-12-31,19890310,4,56
Orissa,Sambalpur,2025-09-30,19200492,2,34
Orissa,Sambalpur,2025-10-31,6144112,0,8
Orissa,Sambalpur,2025-11-30,5376397,0,8
Orissa,Sambalpur,2025-12-31,11520755,0,14
Orissa,Sonapur,2025-09-30,3835135,1,16
Orissa,Sonapur,2025-11-30,3068069,0,5
Orissa,Sonapur,2025-12-31,3835085,3,4
Orissa,Subarnapur,2025-09-30,2301051,0,5
Orissa,Subarnapur,2025-12-31,1534034,0,2
Orissa,Sundargarh,2025-09-30,30004472,0,52
Orissa,Sundargarh,2025-10-31,18461381,0,30
Orissa,Sundargarh,2025-11-30,11541267,1,21
Orissa,Sundargarh,2025-12-31,28467537,2,56
Pondicherry,Karaikal,2025-09-30,24384173,2,94
Pondicherry,Karaikal,2025-10-31,6096044,1,17
Pondicherry,Karaikal,2025-11-30,19507327,1,64
Pondicherry,Karaikal,2025-12-31,18288103,1,73
Pondicherry,Pondicherry,2025-09-30,92323638,44,560
Pondicherry,Pondicherry,2025-10-31,40536393,24,200
Pondicherry,Pondicherry,2025-11-30,41946999,28,239
Pondicherry,Pondicherry,2025-12-31,73875780,29,454
Pondicherry,Yanam,2025-09-30,4267712,1,42
Pondicherry,Yanam,2025-11-30,3200784,0,12
Pondicherry,Yanam,2025-12-31,2133856,0,5
Puducherry,Karaikal,2025-03-31,1828813,54,434
Puducherry,Karaikal,2025-09-30,31089850,220,239
Puducherry,Karaikal,2025-10-31,16459308,30,79
Puducherry,Karaikal,2025-11-30,15849719,31,127
Puducherry,Karaikal,2025-12-31,31699440,59,212
Puducherry,Pondicherry,2025-09-30,605009,0,1
Puducherry,Pondicherry,2025-10-31,605007,0,1
Puducherry,Pondicherry,2025-11-30,1210010,0,2
Puducherry,Pondicherry,2025-12-31,1210006,0,2
Puducherry,Puducherry,2025-03-31,1815008,82,767
Puducherry,Puducherry,2025-05-31,605110,86,367
Puducherry,Puducherry,2025-07-31,605008,73,519
Puducherry,Puducherry,2025-09-30,105398474,189,1019
Puducherry,Puducherry,2025-10-31,45428063,96,428
Puducherry,Puducherry,2025-11-30,61162660,78,581
Puducherry,Puducherry,2025-12-31,81725849,112,901
Puducherry,Yanam,2025-09-30,2667320,0,7
Puducherry,Yanam,2025-10-31,533464,0,2
Puducherry,Yanam,2025-12-31,3734248,2,14
Punjab,Amritsar,2025-03-31,1432052,249,3939
Punjab,Amritsar,2025-05-31,286106,595,7183
Punjab,Amritsar,2025-07-31,286106,774,8380
Punjab,Amritsar,2025-09-30,37085266,210,3247
Punjab,Amritsar,2025-10-31,17758269,81,1456
Punjab,Amritsar,2025-11-30,22194628,122,2026
Punjab,Amritsar,2025-12-31,29352521,131,2372
Punjab,Barnala,2025-03-31,444310,88,1506
Punjab,Barnala,2025-09-30,10217566,31,526
Punjab,Barnala,2025-10-31,4442721,18,349
Punjab,Barnala,2025-11-30,6515765,21,340
Punjab,Barnala,2025-12-31,8144986,23,516
Punjab,Bathinda,2025-03-31,756016,79,2365
Punjab,Bathinda,2025-05-31,151001,205,2125
Punjab,Bathinda,2025-07-31,302202,292,3387
Punjab,Bathinda,2025-09-30,23715674,178,2767
Punjab,Bathinda,2025-10-31,9671439,39,878
Punjab,Bathinda,2025-11-30,10580647,35,739
Punjab,Bathinda,2025-12-31,19035618,75,1842
Punjab,Faridkot,2025-03-31,453613,93,1932
Punjab,Faridkot,2025-07-31,151203,92,1429
Punjab,Faridkot,2025-09-30,8170026,48,752
Punjab,Faridkot,2025-10-31,3326519,16,314
Punjab,Faridkot,2025-11-30,6350677,20,470
Punjab,Faridkot,2025-12-31,8470043,59,514
Punjab,Fatehgarh Sahib,2025-03-31,147301,38,707
Punjab,Fatehgarh Sahib,2025-07-31,140406,74,1010
Punjab,Fatehgarh Sahib,2025-09-30,14827363,74,894
Punjab,Fatehgarh Sahib,2025-10-31,8115403,37,421
Punjab,Fatehgarh Sahib,2025-11-30,6575452,19,418
Punjab,Fatehgarh Sahib,2025-12-31,12066670,23,442
Punjab,Fazilka,2025-03-31,456280,100,2400
Punjab,Fazilka,2025-06-30,152123,84,1070
Punjab,Fazilka,2025-07-31,304239,304,3271
Punjab,Fazilka,2025-09-30,13080170,132,1895
Punjab,Fazilka,2025-10-31,5779755,20,495
Punjab,Fazilka,2025-11-30,4715413,35,577
Punjab,Fazilka,2025-12-31,5779603,29,642
Punjab,Ferozepur,2025-03-31,1034209,140,2336
Punjab,Ferozepur,2025-04-30,142047,18,288
Punjab,Ferozepur,2025-05-31,142047,37,339
Punjab,Ferozepur,2025-07-31,588146,167,1615
Punjab,Ferozepur,2025-09-30,15248768,100,1344
Punjab,Ferozepur,2025-10-31,9571890,43,688
Punjab,Ferozepur,2025-11-30,10249787,27,540
Punjab,Ferozepur,2025-12-31,12876753,49,601
Punjab,Firozpur,2025-03-31,152022,14,325
Punjab,Firozpur,2025-09-30,20897275,23,695
Punjab,Firozpur,2025-10-31,9186482,7,311
Punjab,Firozpur,2025-11-30,10828338,5,264
Punjab,Firozpur,2025-12-31,13251715,6,371
Punjab,Gurdaspur,2025-03-31,1149780,142,2750
Punjab,Gurdaspur,2025-04-30,287026,155,2620
Punjab,Gurdaspur,2025-05-31,143521,77,811
Punjab,Gurdaspur,2025-07-31,717607,387,2388
Punjab,Gurdaspur,2025-09-30,36261268,173,2731
Punjab,Gurdaspur,2025-10-31,16119779,45,1084
Punjab,Gurdaspur,2025-11-30,20563766,70,1552
Punjab,Gurdaspur,2025-12-31,25014673,68,1797
Punjab,Hoshiarpur,2025-03-31,1446003,223,2851
Punjab,Hoshiarpur,2025-04-30,146001,92,1386
Punjab,Hoshiarpur,2025-06-30,146001,106,1274
Punjab,Hoshiarpur,2025-07-31,578723,289,3745
Punjab,Hoshiarpur,2025-09-30,47380970,148,1909
Punjab,Hoshiarpur,2025-10-31,20434741,55,892
Punjab,Hoshiarpur,2025-11-30,26663973,50,1007
Punjab,Hoshiarpur,2025-12-31,39134294,87,1355
Punjab,Jalandhar,2025-03-31,1008591,231,3187
Punjab,Jalandhar,2025-09-30,60872295,171,2679
Punjab,Jalandhar,2025-10-31,26826794,49,1207
Punjab,Jalandhar,2025-11-30,32306973,81,1433
Punjab,Jalandhar,2025-12-31,46446720,111,2092
Punjab,Kapurthala,2025-03-31,433650,46,765
Punjab,Kapurthala,2025-09-30,20677585,90,937
Punjab,Kapurthala,2025-10-31,9687658,30,587
Punjab,Kapurthala,2025-11-30,8821107,22,421
Punjab,Kapurthala,2025-12-31,19231195,45,1017
Punjab,Ludhiana,2025-03-31,1554900,372,5408
Punjab,Ludhiana,2025-04-30,141008,204,2314
Punjab,Ludhiana,2025-05-31,282011,299,4465
Punjab,Ludhiana,2025-06-30,282011,259,2970
Punjab,Ludhiana,2025-07-31,141008,207,2582
Punjab,Ludhiana,2025-09-30,72514491,416,6081
Punjab,Ludhiana,2025-10-31,29684241,107,2579
Punjab,Ludhiana,2025-11-30,36893240,157,2970
Punjab,Ludhiana,2025-12-31,44951071,174,3445
Punjab,Malerkotla,2025-03-31,296042,28,506
Punjab,Malerkotla,2025-07-31,148023,202,2207
Punjab,Malerkotla,2025-09-30,6068846,42,489
Punjab,Malerkotla,2025-10-31,3552502,23,266
Punjab,Malerkotla,2025-11-30,3552481,10,221
Punjab,Malerkotla,2025-12-31,6068850,27,485
Punjab,Mansa,2025-03-31,606017,102,2198
Punjab,Mansa,2025-06-30,151505,61,805
Punjab,Mansa,2025-07-31,151505,118,1200
Punjab,Mansa,2025-09-30,11193378,74,1045
Punjab,Mansa,2025-10-31,5746573,15,741
Punjab,Mansa,2025-11-30,6955463,18,544
Punjab,Mansa,2025-12-31,8776058,28,558
Punjab,Moga,2025-03-31,568135,100,1969
Punjab,Moga,2025-06-30,142001,75,887
Punjab,Moga,2025-07-31,284044,148,1705
Punjab,Moga,2025-09-30,22081246,88,1361
Punjab,Moga,2025-10-31,9412338,19,642
Punjab,Moga,2025-11-30,12725249,20,575
Punjab,Moga,2025-12-31,17559493,36,786
Punjab,Muktsar,2025-09-30,9425411,14,329
Punjab,Muktsar,2025-10-31,3799312,4,100
Punjab,Muktsar,2025-11-30,4256921,4,166
Punjab,Muktsar,2025-12-31,5320174,2,157
Punjab,Nawanshahr,2025-09-30,18641162,3,269
Punjab,Nawanshahr,2025-10-31,9247819,2,184
Punjab,Nawanshahr,2025-11-30,9247573,5,140
Punjab,Nawanshahr,2025-12-31,13873496,0,210
Punjab,Pathankot,2025-03-31,725180,149,1643
Punjab,Pathankot,2025-06-30,145001,83,826
Punjab,Pathankot,2025-07-31,145023,71,513
Punjab,Pathankot,2025-09-30,11129647,46,546
Punjab,Pathankot,2025-10-31,5208970,20,262
Punjab,Pathankot,2025-11-30,6938744,25,333
Punjab,Pathankot,2025-12-31,7231894,41,431
Punjab,Patiala,2025-03-31,575221,94,2029
Punjab,Patiala,2025-04-30,147101,70,948
Punjab,Patiala,2025-05-31,287402,812,4706
Punjab,Patiala,2025-06-30,581704,944,6456
Punjab,Patiala,2025-07-31,294302,346,2642
Punjab,Patiala,2025-09-30,22375243,203,3034
Punjab,Patiala,2025-10-31,11582729,66,1436
Punjab,Patiala,2025-11-30,14137842,73,1329
Punjab,Patiala,2025-12-31,15681403,95,1863
Punjab,Rupnagar,2025-03-31,420364,37,328
Punjab,Rupnagar,2025-09-30,19801458,69,776
Punjab,Rupnagar,2025-10-31,9848083,25,345
Punjab,Rupnagar,2025-11-30,9968662,16,337
Punjab,Rupnagar,2025-12-31,16993416,51,650
Punjab,S.A.S Nagar(Mohali),2025-09-30,13970832,9,252
Punjab,S.A.S Nagar(Mohali),2025-10-31,5771999,1,65
Punjab,S.A.S Nagar(Mohali),2025-11-30,7334376,1,100
Punjab,S.A.S Nagar(Mohali),2025-12-31,10296739,1,169
Punjab,SAS Nagar (Mohali),2025-03-31,741581,215,2841
Punjab,SAS Nagar (Mohali),2025-04-30,281110,215,2282
Punjab,SAS Nagar (Mohali),2025-05-31,280904,304,3347
Punjab,SAS Nagar (Mohali),2025-06-30,280904,291,3049
Punjab,SAS Nagar (Mohali),2025-07-31,140603,207,1917
Punjab,SAS Nagar (Mohali),2025-09-30,25279734,193,1986
Punjab,SAS Nagar (Mohali),2025-10-31,12261166,48,681
Punjab,SAS Nagar (Mohali),2025-11-30,13471354,71,1094
Punjab,SAS Nagar (Mohali),2025-12-31,18364367,110,1677
Punjab,Sangrur,2025-03-31,444167,61,1670
Punjab,Sangrur,2025-09-30,22056591,157,2291
Punjab,Sangrur,2025-10-31,7697198,33,839
Punjab,Sangrur,2025-11-30,10806014,34,1020
Punjab,Sangrur,2025-12-31,15543116,85,1181
Punjab,Shaheed Bhagat Singh Nagar,2025-09-30,21240033,45,391
Punjab,Shaheed Bhagat Singh Nagar,2025-10-31,9104585,15,196
Punjab,Shaheed Bhagat Singh Nagar,2025-11-30,11125826,24,177
Punjab,Shaheed Bhagat Singh Nagar,2025-12-31,14449165,26,306
Punjab,Sri Muktsar Sahib,2025-03-31,1063704,255,3324
Punjab,Sri Muktsar Sahib,2025-07-31,152026,143,1074
Punjab,Sri Muktsar Sahib,2025-09-30,15183571,102,1209
Punjab,Sri Muktsar Sahib,2025-10-31,7899246,48,590
Punjab,Sri Muktsar Sahib,2025-11-30,9266784,45,582
Punjab,Sri Muktsar Sahib,2025-12-31,11692823,45,752
Punjab,Tarn Taran,2025-03-31,286533,33,1102
Punjab,Tarn Taran,2025-05-31,143416,51,781
Punjab,Tarn Taran,2025-09-30,28657194,110,2228
Punjab,Tarn Taran,2025-10-31,11320289,26,680
Punjab,Tarn Taran,2025-11-30,15335644,36,858
Punjab,Tarn Taran,2025-12-31,19057462,42,1050
Puttenahalli,5th cross,2025-12-31,560078,0,1
Rajasthan,Ajmer,2025-03-31,8247768,1580,20264
Rajasthan,Ajmer,2025-04-30,305001,407,2851
Rajasthan,Ajmer,2025-05-31,305901,121,1384
Rajasthan,Ajmer,2025-06-30,305901,164,1412
Rajasthan,Ajmer,2025-07-31,610227,109,604
Rajasthan,Ajmer,2025-09-30,117918555,625,3661
Rajasthan,Ajmer,2025-10-31,58345224,207,1529
Rajasthan,Ajmer,2025-11-30,79121036,305,2442
Rajasthan,Ajmer,2025-12-31,99894144,582,4269
Rajasthan,Alwar,2025-03-31,5122629,1391,17122
Rajasthan,Alwar,2025-04-30,602405,505,3925
Rajasthan,Alwar,2025-05-31,301001,298,2816
Rajasthan,Alwar,2025-07-31,301405,136,899
Rajasthan,Alwar,2025-09-30,107811203,843,5240
Rajasthan,Alwar,2025-10-31,46511548,267,1968
Rajasthan,Alwar,2025-11-30,62464388,493,3508
Rajasthan,Alwar,2025-12-31,86599446,789,4703
Rajasthan,Balotra,2025-11-30,2064225,2,11
Rajasthan,Balotra,2025-12-31,11355377,3,70
Rajasthan,Banswara,2025-03-31,2291115,429,20956
Rajasthan,Banswara,2025-06-30,327001,275,2270
Rajasthan,Banswara,2025-09-30,45487112,329,3671
Rajasthan,Banswara,2025-10-31,17994017,75,1424
Rajasthan,Banswara,2025-11-30,26181878,184,2061
Rajasthan,Banswara,2025-12-31,29429082,263,2462
Rajasthan,Baran,2025-03-31,650438,145,2733
Rajasthan,Baran,2025-04-30,325205,195,1381
Rajasthan,Baran,2025-05-31,325205,105,909
Rajasthan,Baran,2025-06-30,325205,127,979
Rajasthan,Baran,2025-07-31,325205,199,1432
Rajasthan,Baran,2025-09-30,39350936,377,3452
Rajasthan,Baran,2025-10-31,12358131,67,562
Rajasthan,Baran,2025-11-30,16586702,133,1092
Rajasthan,Baran,2025-12-31,18862804,196,1191
Rajasthan,Barmer,2025-03-31,4821713,1164,22185
Rajasthan,Barmer,2025-04-30,688023,396,2411
Rajasthan,Barmer,2025-06-30,344033,90,796
Rajasthan,Barmer,2025-07-31,1032738,626,3400
Rajasthan,Barmer,2025-09-30,70579527,427,3244
Rajasthan,Barmer,2025-10-31,32362235,132,878
Rajasthan,Barmer,2025-11-30,38905457,188,1494
Rajasthan,Barmer,2025-12-31,54056447,487,2209
Rajasthan,Beawar,2025-11-30,3368282,2,15
Rajasthan,Beawar,2025-12-31,13463523,2,97
Rajasthan,Bharatpur,2025-03-31,3533701,950,15323
Rajasthan,Bharatpur,2025-04-30,321001,327,2151
Rajasthan,Bharatpur,2025-07-31,963229,801,5174
Rajasthan,Bharatpur,2025-09-30,80324959,710,4322
Rajasthan,Bharatpur,2025-10-31,28915437,136,1094
Rajasthan,Bharatpur,2025-11-30,51408130,349,2336
Rajasthan,Bharatpur,2025-12-31,58477049,376,2864
Rajasthan,Bhilwara,2025-03-31,2491271,437,14570
Rajasthan,Bhilwara,2025-05-31,311001,205,2177
Rajasthan,Bhilwara,2025-09-30,77846148,477,4101
Rajasthan,Bhilwara,2025-10-31,33938239,130,1330
Rajasthan,Bhilwara,2025-11-30,47013174,219,2016
Rajasthan,Bhilwara,2025-12-31,56671982,373,2736
Rajasthan,Bikaner,2025-03-31,2669751,739,7811
Rajasthan,Bikaner,2025-04-30,1003205,571,3937
Rajasthan,Bikaner,2025-06-30,334001,246,2525
Rajasthan,Bikaner,2025-07-31,668005,482,3513
Rajasthan,Bikaner,2025-09-30,65130943,406,2549
Rajasthan,Bikaner,2025-10-31,36423541,123,1041
Rajasthan,Bikaner,2025-11-30,38082549,131,943
Rajasthan,Bikaner,2025-12-31,47104761,338,2316
Rajasthan,Bundi,2025-03-31,1940275,313,6674
Rajasthan,Bundi,2025-04-30,323801,32,525
Rajasthan,Bundi,2025-05-31,323001,102,1014
Rajasthan,Bundi,2025-09-30,40428573,259,1899
Rajasthan,Bundi,2025-10-31,15520846,83,531
Rajasthan,Bundi,2025-11-30,19403857,83,576
Rajasthan,Bundi,2025-12-31,34277851,269,2113
Rajasthan,Chittaurgarh,2025-09-30,21997529,10,139
Rajasthan,Chittaurgarh,2025-10-31,11311469,5,96
Rajasthan,Chittaurgarh,2025-11-30,8168906,4,61
Rajasthan,Chittaurgarh,2025-12-31,15671399,1,133
Rajasthan,Chittorgarh,2025-03-31,3769942,725,10624
Rajasthan,Chittorgarh,2025-09-30,66123041,407,2486
Rajasthan,Chittorgarh,2025-10-31,27038364,64,578
Rajasthan,Chittorgarh,2025-11-30,41714376,193,1484
Rajasthan,Chittorgarh,2025-12-31,57956289,263,1841
Rajasthan,Churu,2025-03-31,1655656,325,4661
Rajasthan,Churu,2025-04-30,993812,377,2516
Rajasthan,Churu,2025-05-31,331403,168,1369
Rajasthan,Churu,2025-09-30,65607803,392,2650
Rajasthan,Churu,2025-10-31,26176296,87,740
Rajasthan,Churu,2025-11-30,37109635,246,1707
Rajasthan,Churu,2025-12-31,46722088,373,2248
Rajasthan,Dausa,2025-03-31,2749121,337,4132
Rajasthan,Dausa,2025-07-31,303303,194,926
Rajasthan,Dausa,2025-09-30,54325925,308,1650
Rajasthan,Dausa,2025-10-31,32491219,109,865
